Filename,Background_file,Start_times,End_times,Freq_lows,Freq_highs
scape6566.wav,windy_60.wav,"[1.096, 1.239]","[2.435, 2.577]","[1000, 1000]","[9116, 9116]"
scape6567.wav,rain.wav,[],[],[],[]
scape6568.wav,backgroundbirds2.wav,"[0.419, 0.915]","[1.834, 2.462]","[1000, 1000]","[9116, 9116]"
scape6569.wav,rain.wav,[0.779],[2.119],[1000],[9116]
scape657.wav,rain_litebirds.wav,"[1.126, 1.783, 3.682]","[2.679, 3.38, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6570.wav,brownianNoise_60.wav,"[0.086, 1.45, 3.283]","[1.638, 2.97, 4.613]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6571.wav,backgroundbirds2.wav,"[0.175, 3.505]","[1.75, 5.0]","[1000, 1000]","[9116, 9116]"
scape6572.wav,whiteNoise_60.wav,"[0.574, 1.45, 3.518]","[2.011, 2.992, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6573.wav,rain.wav,"[2.361, 3.124]","[3.753, 4.717]","[1000, 1000]","[9116, 9116]"
scape6574.wav,brownianNoise_60.wav,"[0.68, 2.945]","[2.053, 4.55]","[1000, 1000]","[9116, 9116]"
scape6575.wav,windy_60.wav,"[0.74, 1.325, 3.197]","[2.33, 2.843, 4.546]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6576.wav,brownianNoise_60.wav,"[0.088, 3.417]","[1.538, 5.0]","[1000, 1000]","[9116, 9116]"
scape6577.wav,pinkNoise_60.wav,[],[],[],[]
scape6578.wav,rain_litebirds.wav,[],[],[],[]
scape6579.wav,brownianNoise_60.wav,"[1.123, 3.047]","[2.654, 4.582]","[1000, 1000]","[9116, 9116]"
scape658.wav,backgroundbirds.wav,[0.032],[1.408],[1000],[9116]
scape6580.wav,rain.wav,"[2.528, 3.26, 3.579]","[4.006, 4.83, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6581.wav,rain.wav,"[2.11, 2.724]","[3.506, 4.185]","[1000, 1000]","[9116, 9116]"
scape6582.wav,rain.wav,"[0.699, 1.497]","[2.102, 2.82]","[1000, 1000]","[9116, 9116]"
scape6583.wav,rain.wav,[3.533],[5.0],[1000],[9116]
scape6584.wav,rain.wav,[0.589],[2.02],[1000],[9116]
scape6585.wav,windy_60.wav,"[3.501, 3.52]","[5.0, 5.0]","[1000, 1000]","[9116, 9116]"
scape6586.wav,rain_litebirds.wav,[0.723],[2.237],[1000],[9116]
scape6587.wav,backgroundbirds.wav,[],[],[],[]
scape6588.wav,pinkNoise_60.wav,"[2.322, 3.329, 3.535]","[3.813, 4.701, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6589.wav,backgroundbirds.wav,[],[],[],[]
scape659.wav,windy_60.wav,"[1.299, 3.516]","[2.729, 5.0]","[1000, 1000]","[9116, 9116]"
scape6590.wav,whiteNoise_60.wav,[3.585],[5.0],[1000],[9116]
scape6591.wav,brownianNoise_60.wav,[],[],[],[]
scape6592.wav,pinkNoise_60.wav,[1.487],[3.092],[1000],[9116]
scape6593.wav,backgroundbirds2.wav,[0.337],[1.691],[1000],[9116]
scape6594.wav,windy_60.wav,"[1.872, 3.587]","[3.203, 4.964]","[1000, 1000]","[9116, 9116]"
scape6595.wav,brownianNoise_60.wav,"[0.848, 3.302]","[2.261, 4.851]","[1000, 1000]","[9116, 9116]"
scape6596.wav,rain.wav,"[1.884, 2.946, 3.634]","[3.47, 4.382, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6597.wav,pinkNoise_60.wav,"[1.043, 3.448]","[2.526, 4.79]","[1000, 1000]","[9116, 9116]"
scape6598.wav,backgroundbirds.wav,[3.4],[4.912],[1000],[9116]
scape6599.wav,windy_60.wav,"[0.312, 2.286, 3.403]","[1.879, 3.876, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape66.wav,backgroundbirds.wav,"[0.099, 0.782, 1.764]","[1.636, 2.164, 3.129]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape660.wav,windy_60.wav,[1.143],[2.47],[1000],[9116]
scape6600.wav,rain.wav,"[1.687, 3.494, 3.536]","[3.285, 4.971, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6601.wav,windy_60.wav,"[0.109, 3.228, 3.497]","[1.587, 4.736, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6602.wav,backgroundbirds.wav,"[1.018, 3.469]","[2.584, 5.0]","[1000, 1000]","[9116, 9116]"
scape6603.wav,brownianNoise_60.wav,[0.36],[1.695],[1000],[9116]
scape6604.wav,windy_60.wav,[0.495],[1.901],[1000],[9116]
scape6605.wav,pinkNoise_60.wav,[],[],[],[]
scape6606.wav,backgroundbirds.wav,[],[],[],[]
scape6607.wav,backgroundbirds2.wav,[],[],[],[]
scape6608.wav,rain_litebirds.wav,"[0.501, 1.299, 2.568]","[2.069, 2.834, 4.1]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6609.wav,whiteNoise_60.wav,"[0.007, 2.275, 3.666]","[1.364, 3.789, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape661.wav,whiteNoise_60.wav,"[0.389, 3.622]","[1.88, 5.0]","[1000, 1000]","[9116, 9116]"
scape6610.wav,backgroundbirds2.wav,"[0.057, 2.131]","[1.663, 3.463]","[1000, 1000]","[9116, 9116]"
scape6611.wav,rain.wav,"[0.27, 1.413, 3.567]","[1.834, 3.012, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6612.wav,windy_60.wav,"[3.143, 3.599]","[4.631, 5.0]","[1000, 1000]","[9116, 9116]"
scape6613.wav,backgroundbirds2.wav,[],[],[],[]
scape6614.wav,rain.wav,[1.472],[3.02],[1000],[9116]
scape6615.wav,backgroundbirds2.wav,"[0.171, 1.499, 2.19]","[1.653, 2.865, 3.79]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6616.wav,rain_litebirds.wav,"[0.615, 3.144]","[2.112, 4.618]","[1000, 1000]","[9116, 9116]"
scape6617.wav,backgroundbirds.wav,[],[],[],[]
scape6618.wav,brownianNoise_60.wav,[0.243],[1.577],[1000],[9116]
scape6619.wav,rain.wav,[],[],[],[]
scape662.wav,backgroundbirds2.wav,"[0.781, 3.411]","[2.131, 5.0]","[1000, 1000]","[9116, 9116]"
scape6620.wav,backgroundbirds2.wav,"[0.463, 1.126]","[2.049, 2.737]","[1000, 1000]","[9116, 9116]"
scape6621.wav,backgroundbirds2.wav,"[0.214, 1.059, 3.585]","[1.67, 2.6, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6622.wav,whiteNoise_60.wav,"[0.798, 1.891, 3.008]","[2.208, 3.448, 4.486]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6623.wav,whiteNoise_60.wav,[],[],[],[]
scape6624.wav,whiteNoise_60.wav,[],[],[],[]
scape6625.wav,whiteNoise_60.wav,"[0.007, 0.576, 3.463]","[1.552, 2.103, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6626.wav,brownianNoise_60.wav,"[3.086, 3.391, 3.429]","[4.637, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6627.wav,backgroundbirds.wav,"[3.391, 3.602]","[5.0, 5.0]","[1000, 1000]","[9116, 9116]"
scape6628.wav,windy_60.wav,[],[],[],[]
scape6629.wav,rain.wav,"[1.975, 2.797]","[3.426, 4.358]","[1000, 1000]","[9116, 9116]"
scape663.wav,rain.wav,[3.489],[5.0],[1000],[9116]
scape6630.wav,rain.wav,[],[],[],[]
scape6631.wav,rain.wav,"[0.946, 1.034, 3.529]","[2.515, 2.538, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6632.wav,rain_litebirds.wav,"[0.419, 3.067]","[1.934, 4.409]","[1000, 1000]","[9116, 9116]"
scape6633.wav,backgroundbirds2.wav,"[3.406, 3.586]","[5.0, 5.0]","[1000, 1000]","[9116, 9116]"
scape6634.wav,rain_litebirds.wav,[],[],[],[]
scape6635.wav,rain.wav,[1.849],[3.267],[1000],[9116]
scape6636.wav,backgroundbirds.wav,"[2.486, 3.008, 3.58]","[3.838, 4.537, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6637.wav,backgroundbirds.wav,[],[],[],[]
scape6638.wav,brownianNoise_60.wav,"[0.849, 0.894, 3.473]","[2.335, 2.3, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6639.wav,whiteNoise_60.wav,"[3.441, 3.492]","[5.0, 5.0]","[1000, 1000]","[9116, 9116]"
scape664.wav,whiteNoise_60.wav,"[0.898, 2.221]","[2.308, 3.812]","[1000, 1000]","[9116, 9116]"
scape6640.wav,backgroundbirds2.wav,"[0.712, 3.543, 3.63]","[2.21, 4.896, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6641.wav,brownianNoise_60.wav,[2.027],[3.387],[1000],[9116]
scape6642.wav,pinkNoise_60.wav,"[1.309, 2.187, 3.555]","[2.823, 3.525, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6643.wav,backgroundbirds.wav,"[0.373, 3.155, 3.623]","[1.738, 4.482, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6644.wav,whiteNoise_60.wav,[],[],[],[]
scape6645.wav,rain_litebirds.wav,[2.627],[4.037],[1000],[9116]
scape6646.wav,backgroundbirds2.wav,"[3.113, 3.451, 3.603]","[4.66, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6647.wav,whiteNoise_60.wav,[],[],[],[]
scape6648.wav,windy_60.wav,[],[],[],[]
scape6649.wav,whiteNoise_60.wav,[],[],[],[]
scape665.wav,backgroundbirds2.wav,"[0.675, 2.584, 3.406]","[2.259, 4.042, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6650.wav,backgroundbirds.wav,"[1.57, 2.368]","[3.042, 3.937]","[1000, 1000]","[9116, 9116]"
scape6651.wav,rain.wav,[3.474],[5.0],[1000],[9116]
scape6652.wav,rain_litebirds.wav,"[1.809, 3.565]","[3.35, 4.96]","[1000, 1000]","[9116, 9116]"
scape6653.wav,rain_litebirds.wav,"[2.163, 2.571, 2.909]","[3.57, 4.157, 4.433]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6654.wav,rain.wav,[],[],[],[]
scape6655.wav,brownianNoise_60.wav,[0.977],[2.462],[1000],[9116]
scape6656.wav,pinkNoise_60.wav,"[0.602, 1.283, 2.989]","[2.003, 2.655, 4.414]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6657.wav,rain_litebirds.wav,"[3.536, 3.594, 3.643]","[5.0, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6658.wav,brownianNoise_60.wav,[],[],[],[]
scape6659.wav,pinkNoise_60.wav,[],[],[],[]
scape666.wav,pinkNoise_60.wav,[],[],[],[]
scape6660.wav,whiteNoise_60.wav,"[1.444, 1.5, 3.47]","[2.897, 3.072, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6661.wav,rain.wav,"[1.853, 3.599, 3.65]","[3.264, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6662.wav,windy_60.wav,[3.405],[5.0],[1000],[9116]
scape6663.wav,brownianNoise_60.wav,"[1.36, 3.637, 3.646]","[2.756, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6664.wav,backgroundbirds.wav,"[3.564, 3.565]","[5.0, 5.0]","[1000, 1000]","[9116, 9116]"
scape6665.wav,brownianNoise_60.wav,"[3.172, 3.213, 3.677]","[4.716, 4.597, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6666.wav,backgroundbirds2.wav,"[0.559, 2.647, 3.602]","[2.037, 4.062, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6667.wav,windy_60.wav,"[3.431, 3.551]","[5.0, 5.0]","[1000, 1000]","[9116, 9116]"
scape6668.wav,whiteNoise_60.wav,[],[],[],[]
scape6669.wav,windy_60.wav,[],[],[],[]
scape667.wav,whiteNoise_60.wav,"[0.368, 3.352]","[1.921, 4.892]","[1000, 1000]","[9116, 9116]"
scape6670.wav,rain.wav,"[0.908, 3.457]","[2.509, 5.0]","[1000, 1000]","[9116, 9116]"
scape6671.wav,backgroundbirds2.wav,"[1.602, 3.202, 3.559]","[3.14, 4.791, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6672.wav,brownianNoise_60.wav,[],[],[],[]
scape6673.wav,pinkNoise_60.wav,"[0.38, 1.869, 3.169]","[1.833, 3.315, 4.628]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6674.wav,whiteNoise_60.wav,[],[],[],[]
scape6675.wav,windy_60.wav,"[0.962, 1.322, 3.404]","[2.33, 2.674, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6676.wav,windy_60.wav,[],[],[],[]
scape6677.wav,brownianNoise_60.wav,"[0.461, 1.231, 2.472]","[1.822, 2.609, 3.796]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6678.wav,pinkNoise_60.wav,"[0.805, 2.551, 3.439]","[2.152, 3.918, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6679.wav,pinkNoise_60.wav,"[1.013, 3.407]","[2.563, 4.862]","[1000, 1000]","[9116, 9116]"
scape668.wav,backgroundbirds2.wav,[2.23],[3.635],[1000],[9116]
scape6680.wav,backgroundbirds2.wav,"[0.136, 0.968]","[1.608, 2.504]","[1000, 1000]","[9116, 9116]"
scape6681.wav,pinkNoise_60.wav,"[2.33, 2.896, 3.19]","[3.794, 4.33, 4.627]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6682.wav,pinkNoise_60.wav,"[1.401, 3.502, 3.623]","[2.754, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6683.wav,brownianNoise_60.wav,[],[],[],[]
scape6684.wav,brownianNoise_60.wav,[],[],[],[]
scape6685.wav,pinkNoise_60.wav,"[1.431, 3.489]","[2.894, 5.0]","[1000, 1000]","[9116, 9116]"
scape6686.wav,whiteNoise_60.wav,"[0.525, 3.592]","[1.892, 4.994]","[1000, 1000]","[9116, 9116]"
scape6687.wav,whiteNoise_60.wav,"[0.049, 2.903, 3.57]","[1.458, 4.403, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6688.wav,pinkNoise_60.wav,[],[],[],[]
scape6689.wav,brownianNoise_60.wav,"[0.928, 1.762, 2.855]","[2.41, 3.367, 4.262]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape669.wav,rain.wav,"[0.258, 3.224]","[1.59, 4.822]","[1000, 1000]","[9116, 9116]"
scape6690.wav,whiteNoise_60.wav,"[0.973, 2.145, 3.394]","[2.495, 3.583, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6691.wav,rain_litebirds.wav,"[0.789, 1.997, 2.903]","[2.22, 3.579, 4.328]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6692.wav,whiteNoise_60.wav,[3.495],[5.0],[1000],[9116]
scape6693.wav,pinkNoise_60.wav,[],[],[],[]
scape6694.wav,brownianNoise_60.wav,[],[],[],[]
scape6695.wav,backgroundbirds2.wav,"[0.697, 1.412, 2.89]","[2.286, 3.012, 4.321]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6696.wav,whiteNoise_60.wav,[3.357],[4.849],[1000],[9116]
scape6697.wav,rain_litebirds.wav,"[0.94, 3.623]","[2.258, 5.0]","[1000, 1000]","[9116, 9116]"
scape6698.wav,backgroundbirds2.wav,"[1.491, 2.226]","[3.031, 3.584]","[1000, 1000]","[9116, 9116]"
scape6699.wav,rain.wav,"[2.239, 3.015, 3.433]","[3.791, 4.478, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape67.wav,brownianNoise_60.wav,[3.659],[5.0],[1000],[9116]
scape670.wav,backgroundbirds.wav,[2.096],[3.525],[1000],[9116]
scape6700.wav,rain.wav,"[1.172, 3.456]","[2.571, 5.0]","[1000, 1000]","[9116, 9116]"
scape6701.wav,backgroundbirds.wav,"[1.003, 3.265, 3.632]","[2.402, 4.839, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6702.wav,whiteNoise_60.wav,"[0.844, 2.888]","[2.214, 4.28]","[1000, 1000]","[9116, 9116]"
scape6703.wav,whiteNoise_60.wav,[0.795],[2.342],[1000],[9116]
scape6704.wav,backgroundbirds2.wav,"[1.123, 3.429]","[2.554, 5.0]","[1000, 1000]","[9116, 9116]"
scape6705.wav,whiteNoise_60.wav,[],[],[],[]
scape6706.wav,windy_60.wav,"[0.468, 2.399, 2.942]","[2.026, 3.802, 4.547]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6707.wav,brownianNoise_60.wav,"[0.025, 1.024, 1.324]","[1.529, 2.386, 2.824]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6708.wav,brownianNoise_60.wav,"[2.764, 3.42]","[4.114, 5.0]","[1000, 1000]","[9116, 9116]"
scape6709.wav,brownianNoise_60.wav,[2.752],[4.284],[1000],[9116]
scape671.wav,pinkNoise_60.wav,[],[],[],[]
scape6710.wav,whiteNoise_60.wav,"[1.103, 1.565, 3.669]","[2.655, 3.12, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6711.wav,backgroundbirds2.wav,[],[],[],[]
scape6712.wav,rain.wav,[],[],[],[]
scape6713.wav,pinkNoise_60.wav,"[3.097, 3.46]","[4.447, 4.97]","[1000, 1000]","[9116, 9116]"
scape6714.wav,rain.wav,"[0.035, 1.228, 1.387]","[1.414, 2.667, 2.707]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6715.wav,windy_60.wav,"[0.947, 2.232, 3.605]","[2.417, 3.646, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6716.wav,brownianNoise_60.wav,"[0.194, 0.742, 2.023]","[1.513, 2.159, 3.359]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6717.wav,rain.wav,[],[],[],[]
scape6718.wav,backgroundbirds2.wav,[],[],[],[]
scape6719.wav,rain_litebirds.wav,[],[],[],[]
scape672.wav,rain_litebirds.wav,[2.048],[3.424],[1000],[9116]
scape6720.wav,whiteNoise_60.wav,[1.267],[2.759],[1000],[9116]
scape6721.wav,rain_litebirds.wav,"[2.288, 3.45]","[3.628, 5.0]","[1000, 1000]","[9116, 9116]"
scape6722.wav,whiteNoise_60.wav,[],[],[],[]
scape6723.wav,brownianNoise_60.wav,"[1.457, 3.42, 3.487]","[3.011, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6724.wav,pinkNoise_60.wav,[],[],[],[]
scape6725.wav,brownianNoise_60.wav,[0.177],[1.732],[1000],[9116]
scape6726.wav,pinkNoise_60.wav,[],[],[],[]
scape6727.wav,whiteNoise_60.wav,"[0.019, 3.074]","[1.537, 4.561]","[1000, 1000]","[9116, 9116]"
scape6728.wav,windy_60.wav,[],[],[],[]
scape6729.wav,rain.wav,"[1.797, 3.471, 3.499]","[3.281, 4.983, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape673.wav,backgroundbirds2.wav,[],[],[],[]
scape6730.wav,pinkNoise_60.wav,"[0.414, 0.961, 3.509]","[1.828, 2.444, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6731.wav,backgroundbirds.wav,[],[],[],[]
scape6732.wav,pinkNoise_60.wav,[0.227],[1.727],[1000],[9116]
scape6733.wav,whiteNoise_60.wav,"[1.003, 3.627, 3.681]","[2.512, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6734.wav,backgroundbirds.wav,[2.392],[3.764],[1000],[9116]
scape6735.wav,windy_60.wav,"[0.143, 0.725, 3.182]","[1.607, 2.235, 4.592]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6736.wav,backgroundbirds2.wav,[],[],[],[]
scape6737.wav,windy_60.wav,[],[],[],[]
scape6738.wav,backgroundbirds.wav,"[0.156, 2.042, 2.775]","[1.546, 3.53, 4.322]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6739.wav,backgroundbirds.wav,"[3.527, 3.681]","[5.0, 5.0]","[1000, 1000]","[9116, 9116]"
scape674.wav,backgroundbirds.wav,"[3.441, 3.623]","[5.0, 5.0]","[1000, 1000]","[9116, 9116]"
scape6740.wav,rain_litebirds.wav,[0.898],[2.331],[1000],[9116]
scape6741.wav,pinkNoise_60.wav,[],[],[],[]
scape6742.wav,windy_60.wav,[0.827],[2.359],[1000],[9116]
scape6743.wav,brownianNoise_60.wav,[3.407],[5.0],[1000],[9116]
scape6744.wav,brownianNoise_60.wav,[],[],[],[]
scape6745.wav,rain.wav,"[1.654, 3.438, 3.589]","[3.106, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6746.wav,windy_60.wav,"[1.613, 2.972, 3.395]","[3.176, 4.487, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6747.wav,backgroundbirds.wav,[3.12],[4.522],[1000],[9116]
scape6748.wav,whiteNoise_60.wav,[],[],[],[]
scape6749.wav,whiteNoise_60.wav,"[1.791, 2.844, 3.411]","[3.238, 4.166, 4.784]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape675.wav,backgroundbirds2.wav,[0.454],[1.854],[1000],[9116]
scape6750.wav,backgroundbirds.wav,"[0.044, 0.912, 1.477]","[1.443, 2.459, 3.057]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6751.wav,whiteNoise_60.wav,[],[],[],[]
scape6752.wav,rain_litebirds.wav,"[0.326, 0.559, 1.181]","[1.713, 2.003, 2.546]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6753.wav,rain_litebirds.wav,"[2.353, 2.377]","[3.674, 3.918]","[1000, 1000]","[9116, 9116]"
scape6754.wav,brownianNoise_60.wav,[3.647],[5.0],[1000],[9116]
scape6755.wav,backgroundbirds.wav,[0.06],[1.382],[1000],[9116]
scape6756.wav,whiteNoise_60.wav,"[2.224, 3.392]","[3.608, 5.0]","[1000, 1000]","[9116, 9116]"
scape6757.wav,rain_litebirds.wav,[2.03],[3.62],[1000],[9116]
scape6758.wav,windy_60.wav,[2.224],[3.548],[1000],[9116]
scape6759.wav,rain_litebirds.wav,"[0.826, 1.262, 1.766]","[2.346, 2.752, 3.205]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape676.wav,rain_litebirds.wav,"[0.592, 3.478, 3.622]","[2.059, 4.928, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6760.wav,pinkNoise_60.wav,[],[],[],[]
scape6761.wav,rain.wav,"[0.456, 2.363, 3.669]","[1.874, 3.801, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6762.wav,whiteNoise_60.wav,"[0.678, 2.806, 3.5]","[2.071, 4.376, 4.995]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6763.wav,pinkNoise_60.wav,"[0.964, 1.955]","[2.57, 3.547]","[1000, 1000]","[9116, 9116]"
scape6764.wav,brownianNoise_60.wav,[],[],[],[]
scape6765.wav,windy_60.wav,[3.284],[4.649],[1000],[9116]
scape6766.wav,rain_litebirds.wav,[3.465],[5.0],[1000],[9116]
scape6767.wav,brownianNoise_60.wav,[1.879],[3.253],[1000],[9116]
scape6768.wav,backgroundbirds.wav,"[2.65, 3.515]","[4.104, 5.0]","[1000, 1000]","[9116, 9116]"
scape6769.wav,brownianNoise_60.wav,"[1.067, 2.573]","[2.502, 3.978]","[1000, 1000]","[9116, 9116]"
scape677.wav,backgroundbirds.wav,"[0.161, 1.281, 3.417]","[1.635, 2.747, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6770.wav,rain_litebirds.wav,[3.55],[5.0],[1000],[9116]
scape6771.wav,rain_litebirds.wav,[1.06],[2.67],[1000],[9116]
scape6772.wav,brownianNoise_60.wav,[3.033],[4.402],[1000],[9116]
scape6773.wav,backgroundbirds2.wav,[],[],[],[]
scape6774.wav,pinkNoise_60.wav,"[2.035, 2.386, 2.523]","[3.634, 3.84, 4.092]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6775.wav,rain_litebirds.wav,[1.213],[2.797],[1000],[9116]
scape6776.wav,whiteNoise_60.wav,[],[],[],[]
scape6777.wav,rain_litebirds.wav,[3.505],[5.0],[1000],[9116]
scape6778.wav,rain_litebirds.wav,"[1.106, 3.43]","[2.531, 5.0]","[1000, 1000]","[9116, 9116]"
scape6779.wav,windy_60.wav,"[3.392, 3.429]","[5.0, 5.0]","[1000, 1000]","[9116, 9116]"
scape678.wav,rain_litebirds.wav,"[0.568, 2.345]","[1.992, 3.896]","[1000, 1000]","[9116, 9116]"
scape6780.wav,whiteNoise_60.wav,[3.534],[5.0],[1000],[9116]
scape6781.wav,pinkNoise_60.wav,"[0.057, 1.462, 3.159]","[1.484, 2.992, 4.556]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6782.wav,brownianNoise_60.wav,[1.653],[3.211],[1000],[9116]
scape6783.wav,brownianNoise_60.wav,[],[],[],[]
scape6784.wav,backgroundbirds.wav,"[0.019, 1.235]","[1.601, 2.61]","[1000, 1000]","[9116, 9116]"
scape6785.wav,windy_60.wav,"[3.527, 3.55]","[5.0, 5.0]","[1000, 1000]","[9116, 9116]"
scape6786.wav,rain.wav,[],[],[],[]
scape6787.wav,rain.wav,"[0.034, 0.417]","[1.627, 1.96]","[1000, 1000]","[9116, 9116]"
scape6788.wav,rain.wav,"[0.143, 2.688]","[1.532, 4.192]","[1000, 1000]","[9116, 9116]"
scape6789.wav,whiteNoise_60.wav,[],[],[],[]
scape679.wav,rain.wav,"[0.927, 1.623]","[2.517, 3.228]","[1000, 1000]","[9116, 9116]"
scape6790.wav,brownianNoise_60.wav,"[0.973, 3.407, 3.471]","[2.306, 5.0, 5.0]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6791.wav,windy_60.wav,[2.342],[3.667],[1000],[9116]
scape6792.wav,rain.wav,[],[],[],[]
scape6793.wav,brownianNoise_60.wav,[],[],[],[]
scape6794.wav,whiteNoise_60.wav,"[0.452, 3.033]","[1.874, 4.364]","[1000, 1000]","[9116, 9116]"
scape6795.wav,brownianNoise_60.wav,"[0.469, 0.568]","[1.812, 2.084]","[1000, 1000]","[9116, 9116]"
scape6796.wav,windy_60.wav,"[2.008, 2.549, 2.65]","[3.563, 4.027, 3.983]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6797.wav,brownianNoise_60.wav,[],[],[],[]
scape6798.wav,rain.wav,[],[],[],[]
scape6799.wav,pinkNoise_60.wav,"[0.268, 0.768]","[1.758, 2.209]","[1000, 1000]","[9116, 9116]"
scape68.wav,pinkNoise_60.wav,[],[],[],[]
scape680.wav,backgroundbirds.wav,[0.914],[2.321],[1000],[9116]
scape6800.wav,rain_litebirds.wav,[],[],[],[]
scape6801.wav,backgroundbirds2.wav,"[2.139, 3.011]","[3.686, 4.381]","[1000, 1000]","[9116, 9116]"
scape6802.wav,windy_60.wav,[3.553],[4.955],[1000],[9116]
scape6803.wav,backgroundbirds.wav,"[0.063, 2.466, 3.103]","[1.665, 3.826, 4.596]","[1000, 1000, 1000]","[9116, 9116, 9116]"
scape6804.wav,rain.wav,"[1.222, 2.043]","[2.625, 3.635]","[1000, 1000]","[9116, 9116]"
scape6805.wav,windy_60.wav,[],[],[],[]
